date,bitcoin,cryptocurrency,ethereum,crypto,btc,eth,crypto crash,bitcoin crash,buy bitcoin,sell bitcoin,crypto bull run,solana,altcoin,bitcoin price,crypto wallet
2024-07-30,30,1,4,12,13,22,0,0,2,0,0,11,0,27,1
2024-07-31,29,1,4,12,12,22,0,0,2,1,0,10,0,26,2
2024-08-01,30,1,4,11,13,22,0,0,3,1,0,10,0,25,1
2024-08-02,32,1,4,11,13,22,0,0,2,0,0,10,0,29,1
2024-08-03,31,1,4,11,13,22,0,1,3,0,0,11,0,26,2
2024-08-04,32,1,5,11,14,24,1,1,3,1,0,11,0,30,1
2024-08-05,96,2,12,21,39,63,9,6,5,1,0,16,1,89,1
2024-08-06,60,1,8,13,22,33,1,1,3,0,0,12,1,53,2
2024-08-07,41,1,7,12,17,27,1,1,3,0,0,11,1,39,1
2024-08-08,39,1,5,12,16,27,0,0,3,1,0,12,1,36,2
2024-08-09,36,1,5,11,15,25,0,0,2,0,0,10,1,33,1
2024-08-10,29,1,4,10,12,20,0,0,3,0,0,9,0,26,1
2024-08-11,30,1,4,10,12,27,0,0,3,0,0,9,0,25,1
2024-08-12,33,1,4,11,14,24,0,0,2,0,0,9,1,29,1
2024-08-13,31,1,4,12,13,23,0,0,3,0,0,9,0,29,1
2024-08-14,29,1,4,11,12,23,0,0,2,0,0,9,0,28,1
2024-08-15,34,1,4,12,12,24,0,0,3,0,0,10,0,27,1
2024-08-16,29,1,4,11,12,20,0,0,2,0,0,9,0,27,1
2024-08-17,25,1,3,10,10,18,0,0,2,0,0,8,0,21,2
2024-08-18,27,1,3,10,11,19,0,0,2,0,0,8,0,21,1
2024-08-19,26,1,4,12,12,21,0,0,2,0,0,8,0,25,2
2024-08-20,30,1,4,12,12,21,0,0,2,0,0,8,0,27,1
2024-08-21,28,1,4,11,11,21,0,0,2,0,0,9,0,24,1
2024-08-22,26,1,3,11,12,21,0,0,2,0,0,9,0,25,1
2024-08-23,31,1,4,12,12,20,0,0,2,0,0,8,0,27,1
2024-08-24,28,1,4,11,13,21,0,0,2,0,0,9,0,25,1
2024-08-25,27,1,4,11,11,19,0,0,2,1,0,8,0,23,2
2024-08-26,28,1,3,12,12,21,0,0,2,0,0,9,0,25,2
2024-08-27,27,1,3,12,11,22,0,0,2,0,0,8,0,25,1
2024-08-28,30,1,4,12,13,22,0,0,2,1,0,8,0,28,1
2024-08-29,27,1,5,12,12,21,0,0,2,0,0,8,0,24,1
2024-08-30,26,1,3,11,11,22,0,0,2,0,0,8,0,24,2
2024-08-31,23,1,3,11,10,17,0,0,2,0,0,7,0,19,1
2024-09-01,17,1,3,8,7,30,0,0,4,1,0,7,0,14,1
2024-09-02,21,1,3,8,8,35,0,0,4,1,0,7,0,17,1
2024-09-03,19,1,2,8,8,34,0,0,4,1,0,6,0,19,1
2024-09-04,21,1,3,8,9,39,0,1,4,1,0,6,0,19,1
2024-09-05,20,1,3,8,8,35,0,0,4,1,0,6,0,18,1
2024-09-06,24,2,3,8,10,38,0,1,4,1,0,6,0,21,1
2024-09-07,21,1,2,7,9,34,0,1,4,1,0,5,0,18,1
2024-09-08,19,1,2,7,8,31,0,0,4,1,0,6,0,16,1
2024-09-09,21,1,2,8,9,39,0,0,4,1,0,5,0,19,1
2024-09-10,19,1,2,8,8,34,0,0,4,0,0,5,0,17,1
2024-09-11,20,1,2,7,8,33,0,0,4,0,0,5,0,18,1
2024-09-12,19,1,3,8,8,33,0,0,3,1,0,6,0,17,1
2024-09-13,20,1,2,8,8,34,0,0,4,1,0,6,0,19,1
2024-09-14,18,1,2,8,8,29,0,0,4,1,0,5,0,14,1
2024-09-15,17,1,2,7,7,28,0,0,3,1,0,5,0,14,1
2024-09-16,19,1,2,8,8,36,0,0,3,1,0,5,0,16,1
2024-09-17,20,1,2,8,8,36,0,0,4,1,0,5,0,18,1
2024-09-18,21,1,3,8,9,38,0,0,4,1,0,5,0,20,1
2024-09-19,23,1,3,9,11,42,0,0,4,1,0,7,0,21,1
2024-09-20,22,1,3,9,10,39,0,0,4,1,0,8,0,21,1
2024-09-21,19,1,2,8,8,30,0,0,3,1,0,7,0,16,1
2024-09-22,17,1,2,8,7,32,0,0,4,1,0,6,0,14,1
2024-09-23,20,1,3,9,9,39,0,0,4,0,0,6,0,19,1
2024-09-24,20,1,2,9,8,38,0,0,3,1,0,6,0,18,1
2024-09-25,19,1,2,9,8,36,0,0,4,1,0,6,0,18,1
2024-09-26,21,1,3,10,10,38,0,0,4,1,0,7,0,20,1
2024-09-27,22,1,2,9,10,36,0,0,4,1,0,7,0,21,1
2024-09-28,18,1,3,8,8,30,0,0,4,1,0,6,0,17,1
2024-09-29,18,1,2,8,7,30,0,0,4,1,0,6,0,16,1
2024-09-30,19,1,3,9,9,37,0,0,3,1,0,6,0,18,1
2024-10-01,21,1,2,9,9,33,1,0,4,1,0,6,0,18,1
2024-10-02,20,1,2,8,9,34,0,0,3,1,0,6,0,18,1
2024-10-03,20,1,2,8,8,33,0,0,4,1,0,6,0,17,1
2024-10-04,19,1,2,8,8,32,0,0,3,0,0,6,0,17,1
2024-10-05,16,1,2,8,7,26,0,0,4,1,0,5,0,13,1
2024-10-06,16,1,2,7,6,26,0,0,3,1,0,5,0,13,1
2024-10-07,19,1,2,8,8,33,0,0,4,1,0,6,0,18,1
2024-10-08,19,1,2,8,8,33,0,0,3,1,0,6,0,15,1
2024-10-09,20,1,2,8,8,31,0,0,4,1,0,6,0,15,1
2024-10-10,19,1,2,7,8,33,0,0,3,1,0,5,0,15,1
2024-10-11,19,1,2,8,8,31,0,0,4,1,0,6,0,18,1
2024-10-12,16,1,2,8,6,27,0,0,4,1,0,5,0,12,1
2024-10-13,15,1,2,8,6,25,0,0,3,1,0,5,0,12,1
2024-10-14,19,1,2,9,9,36,0,0,3,1,0,7,0,18,1
2024-10-15,19,1,2,9,9,32,0,0,4,1,0,7,0,17,1
2024-10-16,21,1,2,9,9,34,0,0,4,1,0,7,0,18,1
2024-10-17,18,1,2,9,8,33,0,0,3,1,0,6,0,15,1
2024-10-18,20,1,2,9,9,33,0,0,4,1,0,6,0,17,1
2024-10-19,17,1,2,8,8,26,0,0,4,0,0,6,0,14,1
2024-10-20,18,1,2,8,8,29,0,0,4,1,0,7,0,14,1
2024-10-21,19,1,2,9,9,37,0,0,4,1,0,8,1,18,1
2024-10-22,19,1,2,8,7,31,0,0,4,1,0,8,0,15,1
2024-10-23,18,1,2,9,8,30,0,0,4,1,0,7,0,15,1
2024-10-24,19,1,2,9,8,33,0,0,4,1,0,9,0,15,1
2024-10-25,19,1,2,8,8,41,0,0,4,1,0,8,0,15,1
2024-10-26,16,1,2,8,7,27,0,0,3,1,0,7,0,12,1
2024-10-27,16,1,2,8,6,27,0,0,3,1,0,7,0,12,1
2024-10-28,21,1,2,8,10,38,0,0,4,1,0,10,0,19,1
2024-10-29,34,1,3,10,17,42,0,0,5,1,0,10,1,32,1
2024-10-30,28,1,3,9,13,40,0,1,5,1,0,10,0,27,1
2024-10-31,24,1,3,9,11,36,0,0,5,1,0,8,0,22,1
2024-11-01,22,1,3,9,10,34,0,0,4,1,0,7,0,20,1
2024-11-02,19,1,2,8,8,28,0,0,4,1,0,8,0,15,1
2024-11-03,19,1,2,8,9,27,0,0,4,1,0,8,0,15,1
2024-11-04,20,1,2,10,9,31,0,0,4,1,0,9,0,17,3
2024-11-05,21,1,2,9,10,33,0,0,4,1,0,9,0,20,1
2024-11-06,83,1,6,14,33,71,0,0,10,2,0,22,1,80,1
2024-11-07,49,1,6,12,19,62,0,0,8,2,0,17,1,46,1
2024-11-08,37,1,5,12,16,55,0,0,7,1,0,16,1,37,1
2024-11-09,32,1,5,11,13,54,0,1,7,1,0,12,1,30,1
2024-11-10,54,1,7,17,23,71,0,1,9,2,1,17,1,51,2
2024-11-11,85,2,9,19,34,91,1,2,18,4,1,23,1,81,2
2024-11-12,87,2,9,23,38,88,1,2,18,4,1,20,2,92,3
2024-11-13,89,2,8,21,35,84,1,2,17,4,0,20,1,83,3
2024-11-14,68,2,7,20,27,65,1,1,14,3,0,18,1,67,3
2024-11-15,51,2,5,17,21,53,1,1,10,2,0,14,1,54,2
2024-11-16,44,1,5,18,18,49,0,1,9,2,0,14,1,44,2
2024-11-17,40,1,4,17,15,49,0,1,8,2,0,21,1,40,2
2024-11-18,44,1,5,18,18,53,0,1,9,2,0,21,1,48,2
2024-11-19,44,2,5,18,19,53,1,1,10,1,0,19,1,48,2
2024-11-20,49,2,5,18,20,56,0,1,12,2,0,21,1,54,3
2024-11-21,76,2,8,21,34,82,1,2,15,4,0,26,2,77,3
2024-11-22,79,2,7,23,31,71,1,2,15,4,0,25,2,81,3
2024-11-23,54,2,7,23,22,61,1,1,13,2,0,21,2,56,3
2024-11-24,48,2,6,22,18,52,1,1,10,2,0,18,2,48,3
2024-11-25,52,2,7,19,21,66,1,1,10,2,0,18,2,54,3
2024-11-26,52,1,5,18,20,52,2,6,9,2,0,17,2,51,3
2024-11-27,46,2,6,18,18,74,1,6,9,2,0,16,2,48,2
2024-11-28,39,2,6,18,16,54,0,1,7,1,0,14,2,36,2
2024-11-29,39,2,6,18,16,54,1,1,8,1,0,13,2,40,2
2024-11-30,34,2,5,20,13,54,0,1,7,1,0,13,2,33,3
2024-12-01,34,2,6,21,13,57,1,1,8,1,0,14,2,34,3
2024-12-02,40,2,6,25,16,62,1,1,8,1,0,18,3,41,4
2024-12-03,38,2,6,27,15,57,1,1,9,2,0,15,3,37,4
2024-12-04,39,2,7,25,16,71,1,1,8,1,0,17,3,40,3
2024-12-05,100,2,10,28,38,95,1,3,23,4,0,18,3,100,4
2024-12-06,62,2,8,24,22,86,1,2,15,3,0,14,2,65,3
2024-12-07,44,3,7,23,15,63,1,1,12,2,0,13,2,44,3
2024-12-08,41,2,6,24,14,55,1,1,11,2,0,13,2,41,3
2024-12-09,46,2,6,24,17,63,4,1,10,2,0,14,2,46,3
2024-12-10,48,2,6,23,18,64,5,4,10,2,0,15,2,47,2
2024-12-11,45,2,6,20,16,55,1,2,9,2,0,13,1,47,3
2024-12-12,41,2,6,20,15,62,1,1,8,1,0,13,1,43,3
2024-12-13,37,1,5,18,13,52,0,1,8,1,0,11,1,38,2
2024-12-14,33,2,4,17,12,48,1,1,9,1,0,11,1,33,3
2024-12-15,36,1,5,16,14,53,0,1,8,2,0,12,1,36,2
2024-12-16,54,1,7,18,21,71,1,1,10,2,0,13,1,54,2
2024-12-17,49,1,7,20,19,68,1,1,10,2,0,16,1,52,3
2024-12-18,45,1,5,18,17,56,1,2,8,2,0,13,1,48,2
2024-12-19,49,1,6,20,20,61,4,2,9,2,0,14,1,53,2
2024-12-20,54,2,6,22,22,68,5,2,8,2,0,14,1,56,2
2024-12-21,38,2,5,16,14,46,1,1,7,1,0,12,1,36,2
2024-12-22,36,2,5,16,14,47,1,0,7,1,0,12,1,35,2
2024-12-23,41,1,4,15,16,50,0,1,7,1,0,11,1,41,2
2024-12-24,37,1,4,15,16,45,0,1,8,2,0,12,1,40,2
2024-12-25,36,1,4,14,14,47,0,1,7,1,0,11,1,35,2
2024-12-26,38,1,4,14,14,42,1,1,8,1,0,11,1,37,2
2024-12-27,36,1,4,14,13,43,0,1,7,1,0,10,1,37,2
2024-12-28,30,1,3,14,11,38,0,1,7,1,0,11,1,28,2
2024-12-29,32,1,4,14,11,38,1,1,6,1,0,12,1,30,2
2024-12-30,35,1,4,14,14,45,1,1,7,1,0,11,1,38,2
2024-12-31,32,1,4,14,12,36,1,1,7,2,0,11,1,35,2
2025-01-01,31,1,4,14,11,37,1,1,7,1,0,10,1,32,2
2025-01-02,36,1,4,17,13,44,0,1,7,1,0,12,1,38,2
2025-01-03,33,1,4,16,12,45,0,1,7,1,0,12,1,35,2
2025-01-04,29,1,4,16,11,44,0,1,7,1,0,11,1,28,2
2025-01-05,28,1,4,15,10,40,1,1,7,1,0,11,1,28,2
2025-01-06,37,1,4,16,14,46,0,1,7,1,0,13,1,37,2
2025-01-07,38,1,4,17,15,43,2,1,8,1,0,12,1,38,2
2025-01-08,35,1,4,15,14,46,2,1,7,1,0,10,1,36,2
2025-01-09,36,1,3,15,14,42,1,1,6,3,0,11,1,35,2
2025-01-10,33,1,3,13,13,41,0,1,6,2,0,12,1,33,2
2025-01-11,26,1,3,12,10,36,0,1,6,2,0,10,1,26,2
2025-01-12,26,1,3,13,9,36,0,1,6,1,0,10,1,26,2
2025-01-13,34,1,3,14,15,47,1,1,6,1,0,11,1,34,2
2025-01-14,32,1,3,14,13,46,0,0,6,1,0,11,1,33,2
2025-01-15,34,1,4,16,14,46,0,0,7,1,0,12,1,34,2
2025-01-16,33,1,4,19,14,49,1,1,7,2,0,15,1,34,3
2025-01-17,41,1,5,20,16,50,1,1,8,2,0,16,1,43,3
2025-01-18,37,2,4,26,13,50,1,0,9,1,0,40,1,37,3
2025-01-19,39,2,6,38,15,63,2,1,13,2,0,59,1,39,6
2025-01-20,62,3,7,39,23,73,2,1,13,2,0,43,1,65,4
2025-01-21,49,2,5,28,17,52,1,1,9,2,0,25,1,53,3
2025-01-22,38,2,4,23,14,43,1,1,9,1,0,21,1,42,3
2025-01-23,41,2,4,24,15,45,1,1,8,1,0,20,1,42,3
2025-01-24,39,2,4,23,14,50,1,1,9,1,0,19,1,41,3
2025-01-25,30,2,3,19,11,42,0,0,7,1,0,15,1,30,3
2025-01-26,29,1,3,19,10,40,0,1,7,1,0,15,1,28,3
2025-01-27,42,2,4,22,17,50,5,2,7,1,0,17,1,45,2
2025-01-28,35,2,4,17,13,43,2,1,7,1,0,13,1,38,2
2025-01-29,32,1,4,16,12,49,0,1,7,1,0,14,1,32,2
2025-01-30,31,1,3,16,12,43,1,2,7,1,0,14,1,34,2
2025-01-31,30,1,4,15,12,46,1,1,6,1,0,13,1,32,2
2025-02-01,26,1,3,15,10,40,1,1,6,1,0,12,1,25,2
2025-02-02,32,2,4,18,14,48,6,2,7,1,0,14,1,34,2
2025-02-03,50,2,9,24,23,100,15,7,7,1,0,15,1,59,2
2025-02-04,38,1,6,17,14,64,2,1,6,1,0,12,1,40,2
2025-02-05,31,1,4,15,13,52,1,1,6,1,0,12,1,35,2
2025-02-06,31,1,4,15,12,47,1,1,6,1,0,12,1,29,2
2025-02-07,29,1,4,14,11,47,1,1,6,1,0,11,1,30,2
2025-02-08,24,1,3,13,10,42,1,0,5,1,0,10,1,25,2
2025-02-09,26,1,3,13,10,44,1,0,5,1,0,10,1,27,2
2025-02-10,25,1,3,12,10,43,0,0,5,1,0,10,1,24,2
2025-02-11,25,1,3,13,10,40,0,1,5,1,0,11,1,25,2
2025-02-12,25,2,3,13,10,40,1,0,5,1,0,11,1,26,2
2025-02-13,24,2,3,12,9,40,0,0,5,1,0,10,1,24,2
2025-02-14,23,2,3,12,9,45,0,0,5,1,0,10,1,24,2
2025-02-15,21,2,3,12,8,34,0,0,5,1,0,10,1,20,2
2025-02-16,22,2,3,12,8,34,1,0,5,1,0,10,0,21,2
2025-02-17,23,2,3,14,9,46,1,1,5,1,0,12,1,20,2
2025-02-18,27,2,3,14,10,46,1,1,5,1,0,17,1,25,2
2025-02-19,23,2,3,13,9,39,1,0,5,1,0,11,0,24,2
2025-02-20,24,3,3,15,10,42,0,1,5,1,0,11,0,23,2
2025-02-21,26,2,3,14,10,52,1,1,5,1,0,11,0,27,2
2025-02-22,21,2,3,13,8,50,0,0,5,1,0,10,1,20,2
2025-02-23,19,2,3,11,7,42,0,0,5,1,0,10,0,18,2
2025-02-24,24,2,3,14,10,45,2,1,5,1,0,15,1,25,1
2025-02-25,48,2,5,17,20,63,6,5,7,2,0,19,1,49,2
2025-02-26,41,2,4,15,17,51,2,2,6,1,0,11,1,44,2
2025-02-27,37,2,3,14,16,51,1,1,6,1,0,11,1,42,1
2025-02-28,53,2,5,15,22,55,3,3,8,2,0,13,1,55,1
2025-03-01,31,1,3,11,12,46,1,1,5,1,0,9,0,33,1
2025-03-02,39,2,5,20,18,52,1,1,6,1,0,18,1,44,2
2025-03-03,49,2,5,19,19,57,1,1,6,1,0,17,1,57,2
2025-03-04,42,1,5,16,18,60,2,1,6,1,0,12,0,48,2
2025-03-05,35,1,4,14,13,47,0,0,5,1,0,10,0,39,2
2025-03-06,32,1,4,14,13,41,0,0,5,1,0,9,0,35,2
2025-03-07,42,2,3,23,17,47,1,1,7,2,0,10,0,46,1
2025-03-08,30,2,3,13,11,36,0,0,6,1,0,9,1,31,1
2025-03-09,30,2,3,13,12,40,2,1,6,1,0,9,1,30,1
2025-03-10,44,2,5,13,19,55,3,2,6,2,0,11,0,50,1
2025-03-11,42,2,5,12,16,57,2,1,6,1,0,10,0,50,1
2025-03-12,32,1,4,11,13,45,1,1,5,1,0,9,0,37,1
2025-03-13,31,1,3,10,12,43,1,1,5,1,0,8,0,35,1
2025-03-14,30,2,3,10,12,42,0,1,5,1,0,8,0,33,1
2025-03-15,23,2,3,10,9,36,1,0,5,1,0,8,0,24,1
2025-03-16,22,2,3,9,10,35,0,0,7,1,0,8,0,25,1
2025-03-17,27,1,3,10,11,40,0,0,4,1,0,8,0,31,1
2025-03-18,27,1,3,10,11,41,0,0,5,1,0,8,0,29,1
2025-03-19,27,1,4,10,10,45,0,0,4,1,0,8,0,29,1
2025-03-20,24,1,3,10,10,40,0,0,4,1,0,8,0,26,1
2025-03-21,21,1,3,10,9,37,0,0,4,1,0,7,0,24,1
2025-03-22,19,1,2,9,8,30,0,0,4,1,0,7,0,18,1
2025-03-23,20,1,2,9,8,33,0,0,4,1,0,7,0,19,1
2025-03-24,27,1,3,10,11,40,0,0,4,1,0,9,0,28,1
2025-03-25,24,1,3,10,10,37,0,0,4,1,0,8,0,25,1
2025-03-26,24,1,3,10,9,35,0,0,5,1,0,8,0,24,1
2025-03-27,22,1,3,9,9,35,0,0,5,1,0,7,0,23,1
2025-03-28,22,1,3,10,9,37,1,0,4,1,0,7,0,23,1
2025-03-29,19,1,3,9,8,33,1,0,4,1,0,7,0,19,1
2025-03-30,21,1,2,11,8,34,0,0,4,1,0,6,0,17,1
2025-03-31,25,1,3,11,9,39,0,0,4,1,0,8,0,25,1
2025-04-01,25,1,3,10,9,37,0,0,4,1,0,7,0,24,1
2025-04-02,25,1,3,10,10,36,1,0,4,1,0,7,0,26,1
2025-04-03,31,1,3,10,12,39,1,1,5,1,0,8,0,38,1
2025-04-04,31,1,3,10,12,40,0,1,6,1,0,8,0,38,1
2025-04-05,22,1,3,9,9,30,0,1,5,1,0,7,0,25,1
2025-04-06,26,1,3,10,12,41,2,1,4,1,0,8,0,30,1
2025-04-07,48,1,6,13,21,68,3,2,6,1,0,11,0,56,1
2025-04-08,35,1,4,10,13,43,1,1,6,1,0,8,0,38,1
2025-04-09,36,1,4,10,15,55,1,1,5,1,0,9,0,43,1
2025-04-10,31,1,4,10,12,44,0,1,5,1,0,8,0,34,1
2025-04-11,28,1,3,10,11,42,0,0,5,1,0,7,0,29,1
2025-04-12,22,1,3,9,10,37,0,0,4,1,0,8,0,24,1
2025-04-13,20,1,3,9,9,35,1,0,4,1,0,7,0,22,1
2025-04-14,23,1,3,10,10,41,2,1,4,1,0,8,0,26,1
2025-04-15,22,1,3,9,9,38,1,1,4,1,0,8,0,23,1
2025-04-16,22,1,3,9,10,38,0,0,4,1,0,7,0,23,1
2025-04-17,19,1,3,8,8,35,0,0,4,1,0,7,0,22,1
2025-04-18,19,1,2,8,8,30,0,0,4,1,0,7,0,19,1
2025-04-19,17,1,2,7,7,28,0,0,4,1,0,7,0,15,1
2025-04-20,18,1,2,7,7,29,0,0,4,1,0,6,0,18,1
2025-04-21,24,1,3,8,11,36,0,0,5,1,0,7,0,29,1
2025-04-22,27,1,3,10,13,40,0,0,4,1,0,8,0,30,1
2025-04-23,29,1,3,10,13,44,0,0,5,1,0,9,1,31,1
2025-04-24,24,1,3,9,10,37,0,0,4,1,0,7,0,25,1
2025-04-25,23,1,3,9,10,36,0,0,4,1,0,7,0,25,1
2025-04-26,18,1,2,8,9,32,0,0,4,1,0,6,0,18,1
2025-04-27,19,1,2,8,8,31,0,0,5,1,0,6,0,18,1
2025-04-28,22,1,3,9,10,39,0,0,4,1,0,7,0,23,1
2025-04-29,20,1,3,9,9,38,0,0,5,1,0,7,0,23,1
2025-04-30,19,1,2,9,8,34,0,0,4,1,0,7,0,20,1
2025-05-01,28,1,3,11,12,12,0,0,2,0,0,7,0,24,1
2025-05-02,25,1,3,10,12,11,0,0,1,0,0,7,0,22,1
2025-05-03,21,1,3,10,10,9,0,0,1,0,0,6,0,16,1
2025-05-04,22,1,2,11,10,9,0,0,2,0,0,6,0,14,1
2025-05-05,27,1,3,11,11,11,0,0,1,0,0,7,0,20,1
2025-05-06,23,1,3,10,10,12,0,0,1,0,0,6,0,19,1
2025-05-07,25,1,3,10,11,12,0,0,1,0,0,6,0,19,1
2025-05-08,37,1,6,13,20,19,0,0,2,0,0,9,1,32,1
2025-05-09,37,1,8,14,18,25,0,0,2,0,0,10,1,31,1
2025-05-10,29,1,6,13,14,18,0,0,2,0,0,8,1,24,1
2025-05-11,28,1,5,12,14,18,0,0,1,0,0,8,1,25,1
2025-05-12,37,1,7,14,17,20,0,0,2,0,0,9,1,31,1
2025-05-13,33,1,6,14,14,17,0,0,2,0,0,8,1,27,1
2025-05-14,29,1,6,14,12,17,0,0,2,0,0,9,1,24,1
2025-05-15,26,1,4,13,12,14,0,0,1,0,0,7,1,22,1
2025-05-16,31,1,4,12,12,15,0,0,1,0,0,7,0,21,1
2025-05-17,22,1,3,11,10,12,0,0,1,0,0,6,0,16,1
2025-05-18,25,1,4,11,12,13,0,0,1,0,0,7,0,20,1
2025-05-19,29,1,4,11,14,14,0,0,1,0,0,7,0,26,1
2025-05-20,31,1,4,11,14,14,0,0,2,0,0,7,1,26,1
2025-05-21,40,1,5,12,19,15,0,0,2,0,0,7,1,33,1
2025-05-22,54,1,6,16,25,18,0,0,2,1,0,9,1,43,1
2025-05-23,40,1,5,14,17,16,0,0,2,0,0,10,1,33,1
2025-05-24,29,1,4,11,13,11,0,0,2,0,0,6,1,23,1
2025-05-25,26,1,3,11,11,12,0,0,2,0,0,7,1,22,1
2025-05-26,30,1,4,12,13,13,0,0,2,0,0,7,0,23,1
2025-05-27,34,1,4,13,14,14,0,0,2,0,0,8,1,28,1
2025-05-28,34,1,4,13,13,14,0,0,2,0,0,7,0,26,1
2025-05-29,33,2,4,14,13,15,0,0,2,0,0,7,0,25,1
2025-05-30,30,1,4,12,13,13,0,0,2,0,0,7,0,24,1
2025-05-31,25,1,3,11,11,11,0,0,1,0,0,7,0,19,1
2025-06-01,24,1,3,10,10,11,0,0,2,0,0,6,0,17,1
2025-06-02,26,1,3,11,12,14,0,0,2,0,0,6,0,22,1
2025-06-03,26,1,4,12,11,14,0,0,1,0,0,7,0,22,1
2025-06-04,25,1,3,11,11,13,0,0,2,0,0,7,0,19,1
2025-06-05,29,2,4,13,12,13,0,0,2,0,0,7,0,21,1
2025-06-06,30,2,3,12,12,13,0,0,2,0,0,7,0,22,1
2025-06-07,25,2,3,11,10,11,0,0,2,0,0,6,0,17,1
2025-06-08,22,2,3,11,10,11,0,0,2,0,0,6,0,18,1
2025-06-09,30,2,4,14,13,15,0,0,2,0,0,8,0,24,1
2025-06-10,31,2,5,13,13,16,0,0,2,0,0,7,1,24,1
2025-06-11,31,2,5,13,13,17,0,0,2,0,0,8,1,23,1
2025-06-12,28,2,4,12,11,14,0,0,2,0,0,7,1,21,1
2025-06-13,30,2,4,12,14,15,0,0,2,0,0,9,0,25,1
2025-06-14,23,2,3,11,11,11,0,0,2,0,0,8,0,18,1
2025-06-15,25,2,3,10,10,12,0,0,2,0,0,10,0,17,1
2025-06-16,25,2,4,11,12,13,0,0,1,0,0,9,0,22,1
2025-06-17,27,1,4,12,12,14,0,0,2,0,0,7,0,22,1
2025-06-18,25,1,3,11,11,12,0,0,1,0,0,7,0,20,1
2025-06-19,23,2,3,11,10,12,0,0,2,0,0,7,0,19,1
2025-06-20,24,2,3,12,11,12,0,0,2,0,0,7,0,19,1
2025-06-21,22,1,3,11,10,11,0,0,2,0,0,7,0,16,1
2025-06-22,32,2,4,11,16,16,0,0,2,0,0,8,1,28,1
2025-06-23,30,1,4,11,14,16,0,0,2,0,0,7,0,26,1
2025-06-24,27,2,4,12,12,14,0,0,2,0,0,7,0,22,1
2025-06-25,26,2,4,12,12,14,0,0,2,0,0,7,1,21,1
2025-06-26,23,2,3,11,11,13,0,0,1,0,0,8,1,19,1
2025-06-27,25,2,4,11,10,12,0,0,2,0,0,7,0,20,1
2025-06-28,21,2,3,10,9,10,0,0,2,0,0,8,0,15,1
2025-06-29,21,2,3,10,10,10,0,0,2,0,0,7,1,17,1
2025-06-30,24,2,3,12,11,13,0,0,2,0,0,9,1,22,1
2025-07-01,23,1,3,11,10,11,0,0,2,0,0,8,0,18,1
2025-07-02,26,2,4,11,11,13,0,0,1,0,0,10,0,21,1
2025-07-03,28,1,4,11,12,13,0,0,2,0,0,9,1,22,1
2025-07-04,26,1,3,11,12,13,0,0,2,0,0,11,0,20,1
2025-07-05,22,1,3,10,10,9,0,0,2,0,0,8,0,16,1
2025-07-06,23,2,3,13,10,10,0,0,2,0,0,13,1,18,1
2025-07-07,26,1,4,12,11,13,0,0,2,0,0,8,0,21,1
2025-07-08,23,2,3,12,10,12,0,0,2,0,0,7,0,19,1
2025-07-09,28,2,4,12,13,15,0,0,2,0,0,8,1,21,1
2025-07-10,40,2,6,16,22,19,0,0,2,0,0,9,1,32,2
2025-07-11,56,2,8,17,26,23,0,0,3,1,0,10,1,45,2
2025-07-12,34,2,5,14,15,14,0,0,2,0,0,8,1,29,2
2025-07-13,37,2,5,14,16,14,0,0,2,0,0,8,1,29,2
2025-07-14,57,2,8,18,25,21,0,0,3,1,0,10,1,50,2
2025-07-15,43,2,6,16,19,16,0,0,2,0,0,10,1,36,2
2025-07-16,40,2,9,19,17,27,0,0,2,0,0,11,2,35,2
2025-07-17,41,4,13,25,18,33,0,0,3,1,0,13,2,38,2
2025-07-18,41,4,11,24,17,33,0,0,3,1,0,11,2,37,2
2025-07-19,35,4,9,24,14,20,0,0,5,1,0,12,2,31,2
2025-07-20,35,4,12,25,14,31,0,0,4,1,0,12,3,30,2
2025-07-21,39,4,13,25,16,32,1,0,4,1,0,18,3,36,2
2025-07-22,35,3,10,21,15,26,0,0,3,1,0,16,2,32,2
2025-07-23,33,4,9,21,13,23,1,0,3,0,0,12,2,30,2
2025-07-24,31,3,8,19,13,22,0,0,3,0,0,11,2,28,2
2025-07-25,35,3,8,17,13,19,0,0,3,0,0,11,1,31,2
2025-07-26,28,3,6,15,11,17,0,0,3,0,0,10,1,24,2
2025-07-27,28,3,7,16,11,19,0,0,3,0,0,10,1,25,1
2025-07-28,31,3,9,17,13,24,0,0,2,1,0,10,1,29,1
2025-07-29,33,4,9,19,12,22,0,0,3,1,0,12,1,30,2
2025-07-30,34,5,9,23,13,23,1,0,4,1,0,13,1,34,2
2025-07-31,34,4,9,20,13,22,0,0,4,1,0,12,1,31,2
2025-08-01,41,4,10,20,16,21,1,1,4,1,0,12,1,39,2
2025-08-02,38,5,10,23,17,30,1,1,5,1,0,16,2,39,2
2025-08-03,37,4,10,23,16,28,1,1,5,1,0,16,2,37,2
2025-08-04,38,6,11,23,16,32,1,1,5,1,0,18,2,41,2
2025-08-05,39,6,10,26,16,31,1,1,5,1,0,19,2,43,2
2025-08-06,41,7,11,28,17,33,1,1,5,1,0,21,3,44,2
2025-08-07,41,8,13,33,18,38,1,1,7,1,0,21,3,46,2
2025-08-08,44,8,18,31,17,46,1,1,7,1,0,21,3,46,2
